"","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"102",101,-1.13694871794872,-0.996,-1.225,0.047058079696493,-0.832760683760684,-0.727,-0.919,0.0359344829042718,9.70523931623931,9.708,9.704,0.00105576882142941,"SITTING","2019-06-14 00:49:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"103",102,0.184975903614458,0.268,0.114,0.0389098319456584,0.496879518072289,0.612,0.421,0.0299659960094452,9.79231325301205,9.794,9.791,0.000825326407615271,"SITTING","2019-06-14 00:50:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"104",103,1.47216279069767,2.834,0,0.754906078365999,5.71453488372093,6.933,4.213,0.775237485850909,7.72325581395349,8.712,6.796,0.50620925905547,"SITTING","2019-06-14 00:51:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"105",104,-6.01508771929825,-4.635,-6.483,0.347065004239724,4.95156140350877,5.391,2.451,0.604588024358732,5.20129824561404,9.165,4.462,0.92943779022037,"SITTING","2019-06-14 00:52:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"106",105,0.721173913043478,10.218,-4.482,2.00433908109762,2.98163768115942,5.43,-2.087,2.12447866663639,9.20726086956522,18.522,6.148,1.61605173231655,"SITTING","2019-06-14 00:53:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"107",106,6.67853260869565,20.954,-0.076,4.07302550681244,-1.85326086956522,4.826,-14.902,3.98268765034496,5.15435869565217,9.489,-7.851,3.82700218827275,"SITTING","2019-06-14 00:54:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"108",107,-0.251283720930232,-0.114,-0.383,0.0456382409040812,-1.39206046511628,-1.302,-1.494,0.0423119376205252,9.70406976744186,9.708,9.7,0.00145646077291759,"SITTING","2019-06-14 00:55:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"109",108,-0.248965853658537,-0.153,-0.344,0.0406987233609824,-1.38879024390244,-1.302,-1.532,0.0434270845102209,9.70461951219512,9.71,9.701,0.00153124637049507,"SITTING","2019-06-14 00:56:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"110",109,-0.300731707317073,0.114,-0.689,0.0973010348952087,-1.43136585365854,-1.264,-2.336,0.111076143310008,9.69748780487805,9.711,9.673,0.0056156379660428,"SITTING","2019-06-14 00:57:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"111",110,-0.354273381294964,0,-0.459,0.0542695641281364,-1.41477697841727,-1.264,-1.532,0.0411129661774157,9.6980071942446,9.74,9.694,0.00398456515343803,"SITTING","2019-06-14 00:58:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"112",111,0.0287931034482759,0.047,0,0.0167233355147505,-0.0829310344827586,-0.057,-0.124,0.0179243071882106,9.81055172413793,10.008,9.797,0.0468184839924332,"SITTING","2019-06-14 00:59:00","2019-06-14 00:17:25","2019-06-14 00:59:23"
"113",112,2.04862085308057,9.912,-5.238,3.543399841468,3.03338388625592,6.771,-1.426,1.97554096979996,8.30444075829384,13.216,4.099,2.06942932093146,"STANDING","2019-06-14 01:00:00","2019-06-14 00:59:51","2019-06-14 01:00:15"
"114",113,-1.417,-1.149,-1.953,0.464189616428459,3.85566666666667,4.175,3.217,0.553101557883661,8.79366666666666,8.923,8.729,0.112005952222788,"SITTING","2019-06-14 01:01:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"115",114,-1.59161951219512,-1.379,-4.213,0.305688457339726,-0.465892682926829,-0.229,-1.302,0.170102184384777,9.67165853658536,9.775,9.578,0.0271513638086829,"SITTING","2019-06-14 01:02:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"116",115,-1.75892741935484,-1.685,-1.877,0.0407477214460174,-0.681290322580645,-0.612,-0.766,0.033462459051133,9.62374193548387,9.632,9.619,0.00329293643573466,"SITTING","2019-06-14 01:03:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"117",116,-1.76696265560166,-1.685,-1.877,0.0385490306784973,-0.679817427385892,-0.574,-0.804,0.0410411362134068,9.62342738589211,9.629,9.617,0.00200725688971313,"SITTING","2019-06-14 01:04:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"118",117,-1.762052,-1.647,-1.877,0.0446574793044942,-0.673272,-0.536,-0.766,0.0407621913170018,9.622812,9.628,9.618,0.00180156558421189,"SITTING","2019-06-14 01:05:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"119",118,-1.76508780487805,-1.647,-1.877,0.0422742226370821,-0.677248780487805,-0.574,-0.766,0.0387757701909021,9.62341951219512,9.629,9.619,0.00179312678928415,"SITTING","2019-06-14 01:06:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"120",119,-1.76336585365854,-1.647,-1.877,0.0421808408891493,-0.695351219512195,-0.574,-0.766,0.0330413223305097,9.62076585365853,9.625,9.617,0.00150287465657685,"SITTING","2019-06-14 01:07:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"121",120,-1.76167320261438,-1.685,-1.838,0.0419609514695319,-0.698209150326797,-0.612,-0.804,0.0375402684836688,9.6206339869281,9.625,9.616,0.00164537483326223,"SITTING","2019-06-14 01:08:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"122",121,1.09232727272727,8.466,-0.268,1.82720604443638,3.05164242424242,6.933,-0.919,2.65337049335717,8.66557575757576,10.268,5.928,1.08347527548138,"SITTING","2019-06-14 01:09:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"123",122,-1.76941121495327,-1.647,-1.877,0.0417325383395671,-0.699705607476636,-0.574,-0.766,0.0356784316477127,9.62035514018691,9.625,9.616,0.00164303815944764,"SITTING","2019-06-14 01:10:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"124",123,-1.75472727272727,-1.11,-2.068,0.115318721478826,-0.707363636363636,-0.421,-1.11,0.0827047347208463,9.620625,9.651,9.614,0.00673694992209916,"SITTING","2019-06-14 01:11:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"125",124,-1.63632520325203,1.264,-2.413,0.340621952051459,-0.743227642276423,-0.076,-2.336,0.206031632721205,9.63741869918699,9.76,9.612,0.0301227335659406,"SITTING","2019-06-14 01:12:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"126",125,-1.77496624472574,-1.647,-1.915,0.0386151003416731,-0.757438818565401,-0.689,-0.881,0.0432651640345588,9.61455696202532,9.619,9.611,0.00143869204467079,"SITTING","2019-06-14 01:13:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"127",126,-1.77018473895582,-1.647,-1.877,0.0397626781368287,-0.760795180722892,-0.651,-0.842,0.0395773311122824,9.61606827309237,9.62,9.612,0.00171313633977802,"SITTING","2019-06-14 01:14:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"128",127,-1.76411219512195,-1.685,-1.838,0.0400327329006046,-0.759873170731707,-0.651,-0.842,0.0425018282443575,9.61530731707317,9.619,9.611,0.00201907451181638,"SITTING","2019-06-14 01:15:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"129",128,-1.77997894736842,-1.723,-1.877,0.0299172543068905,-0.768157894736842,-0.689,-0.842,0.0344100170316212,9.61413684210526,9.618,9.61,0.00179603894140978,"SITTING","2019-06-14 01:16:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"130",129,-9.36531330472103,-9.308,-9.462,0.0368193474695502,2.22818025751073,2.336,2.145,0.0384241544218848,0.0668884120171674,0.087,0.057,0.00471383634324416,"SITTING","2019-06-14 01:17:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"131",130,-9.36686046511628,-9.232,-9.462,0.0442632214765667,2.22699534883721,2.336,2.145,0.0410646285333661,0.0678139534883721,0.08,0.058,0.00432151655381874,"SITTING","2019-06-14 01:18:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"132",131,-9.35158851674641,-9.27,-9.462,0.0411929449500127,2.26311961722488,2.375,2.145,0.0428374616770147,0.0721578947368421,0.081,0.063,0.00376713359818293,"SITTING","2019-06-14 01:19:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"133",132,-1.77937440758294,-1.685,-1.877,0.0364558063701758,-0.76096682464455,-0.689,-0.842,0.0342567871462487,9.61350236966825,9.618,9.61,0.00171928669479088,"SITTING","2019-06-14 01:20:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"134",133,-2.53781781376518,12.488,-9.462,7.00012232494792,2.91623481781377,10.19,-6.014,2.44120646767273,-1.1804979757085,10.664,-7.822,4.78742394948999,"SITTING","2019-06-14 01:21:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"135",134,-0.18220920502092,-0.076,-0.268,0.0345830834774855,0.0343430962343096,0.114,-0.038,0.0343775299211898,9.81468619246862,11.996,9.804,0.141834817293873,"SITTING","2019-06-14 01:22:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"136",135,-0.0892268907563025,3.102,-4.137,1.06151006948981,0.793899159663866,6.933,-3.677,1.61435290635103,9.66238655462185,12.748,4.903,0.499870744630496,"SITTING","2019-06-14 01:23:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"137",136,-1.78773504273504,-1.685,-1.877,0.0432527045297724,-0.758786324786325,-0.651,-0.881,0.0441616867446705,9.61220512820513,9.619,9.608,0.0021189456505982,"SITTING","2019-06-14 01:24:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"138",137,-1.78789699570815,-1.685,-1.877,0.0416696536347349,-0.768154506437768,-0.651,-0.881,0.0447302469295705,9.61133905579399,9.616,9.608,0.00152594599301487,"SITTING","2019-06-14 01:25:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"139",138,2.17932195121951,2.71,0.785,0.306675458776508,-9.76507804878049,-9.557,-9.96,0.0735011254822296,-1.21716585365854,-0.928,-1.723,0.138414452254877,"SITTING","2019-06-14 01:26:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"140",139,-1.78909649122807,-1.685,-1.877,0.0367129523287293,-0.767179824561404,-0.689,-0.842,0.0385066861402293,9.61134649122807,9.616,9.608,0.00145358010555699,"SITTING","2019-06-14 01:27:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"141",140,-0.239,-0.239,-0.239,0,-9.749,-9.749,-9.749,0,-1.714,-1.714,-1.714,0,"SITTING","2019-06-14 01:28:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"142",141,0.308166666666667,0.354,0.258,0.0195459503914961,0.843880952380952,0.919,0.794,0.0223603590515306,9.63413095238095,9.653,9.605,0.00805220879957277,"SITTING","2019-06-14 01:29:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"143",142,-1.09062,0.928,-1.57,0.782712194483987,5.68066,6.751,-0.076,1.9705024392348,7.62118,10.333,-0.622,1.52003344846238,"SITTING","2019-06-14 01:30:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"144",143,-0.497605839416059,0.191,-9.634,1.18065700402027,-0.697824817518248,1.829,-3.524,0.530837170362424,9.64065693430657,13.13,3.524,0.786023849342149,"SITTING","2019-06-14 01:31:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"145",144,0.306086956521739,5.075,-10.668,2.9770186267627,-0.591507246376811,2.499,-7.508,1.40753544123374,9.59134782608696,18.416,0.622,2.36271289626544,"SITTING","2019-06-14 01:32:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"146",145,-1.78458441558442,-1.647,-1.877,0.0480717807439677,-0.775038961038961,-0.651,-0.881,0.0378661630156075,9.6097619047619,9.613,9.606,0.00160692084963055,"SITTING","2019-06-14 01:33:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"147",146,-1.79613875598086,-1.685,-1.877,0.0422198331126541,-0.774526315789474,-0.651,-0.842,0.0351666434816459,9.60977511961722,9.614,9.605,0.00172430395936378,"SITTING","2019-06-14 01:34:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"148",147,0.245152631578947,8.466,-2.221,1.34960412885508,1.35883684210526,8.657,-2.221,2.05634043609313,9.39423684210526,10.647,4.322,0.845921582985919,"SITTING","2019-06-14 01:35:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"149",148,-6.636,-6.636,-6.636,0,-6.905,-6.905,-6.905,0,2.604,2.604,2.604,0,"SITTING","2019-06-14 01:36:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"150",149,-1.78419433198381,-1.685,-1.877,0.0404254142104254,-0.770311740890688,-0.689,-0.881,0.0441685148846957,9.61105668016194,9.615,9.607,0.00162701591995651,"SITTING","2019-06-14 01:37:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"151",150,-1.78419433198381,-1.685,-1.877,0.0404254142104254,-0.770311740890688,-0.689,-0.881,0.0441685148846957,9.61105668016194,9.615,9.607,0.00162701591995651,"STANDING","2019-06-14 01:37:00","2019-06-14 01:36:53","2019-06-14 01:39:00"
"152",151,-1.78804149377593,-1.685,-1.877,0.0411720771610971,-0.772406639004149,-0.651,-0.842,0.0367654813977274,9.61057676348548,9.616,9.606,0.00191140205468703,"SITTING","2019-06-14 01:38:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"153",152,-1.78804149377593,-1.685,-1.877,0.0411720771610971,-0.772406639004149,-0.651,-0.842,0.0367654813977274,9.61057676348548,9.616,9.606,0.00191140205468703,"STANDING","2019-06-14 01:38:00","2019-06-14 01:36:53","2019-06-14 01:39:00"
"154",153,6.66984375,6.885,0,1.21710754711734,-2.0866875,0,-2.154,0.380777001668956,-6.99340625,-1.426,-7.173,1.01593566786977,"SITTING","2019-06-14 01:39:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"155",154,6.66984375,6.885,0,1.21710754711734,-2.0866875,0,-2.154,0.380777001668956,-6.99340625,-1.426,-7.173,1.01593566786977,"STANDING","2019-06-14 01:39:00","2019-06-14 01:36:53","2019-06-14 01:39:00"
"156",155,-1.79101951219512,-1.723,-1.877,0.0328848199343378,-0.766678048780488,-0.689,-0.881,0.037309828333721,9.61041951219512,9.614,9.607,0.00138606855364008,"SITTING","2019-06-14 01:40:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"157",156,-1.79101951219512,-1.723,-1.877,0.0328848199343378,-0.766678048780488,-0.689,-0.881,0.037309828333721,9.61041951219512,9.614,9.607,0.00138606855364008,"LYING","2019-06-14 01:40:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"158",157,-1.80003,-1.723,-1.877,0.0326203923949421,-0.77536,-0.651,-0.881,0.0408615598173524,9.61007,9.613,9.606,0.00172477490845851,"SITTING","2019-06-14 01:41:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"159",158,-1.80003,-1.723,-1.877,0.0326203923949421,-0.77536,-0.651,-0.881,0.0408615598173524,9.61007,9.613,9.606,0.00172477490845851,"LYING","2019-06-14 01:41:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"160",159,-0.0449166666666667,0.114,-0.095,0.0222556532720139,0.104203333333333,0.172,0.047,0.0211337986894384,9.80673,10.075,9.797,0.0402854003115377,"SITTING","2019-06-14 01:42:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"161",160,-0.0449166666666667,0.114,-0.095,0.0222556532720139,0.104203333333333,0.172,0.047,0.0211337986894384,9.80673,10.075,9.797,0.0402854003115377,"LYING","2019-06-14 01:42:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"162",161,-1.79203418803419,-1.685,-1.915,0.0363094548095307,-0.771029914529915,-0.689,-0.842,0.0323106428604067,9.61086324786325,9.615,9.607,0.00149910406952325,"SITTING","2019-06-14 01:43:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"163",162,-1.79203418803419,-1.685,-1.915,0.0363094548095307,-0.771029914529915,-0.689,-0.842,0.0323106428604067,9.61086324786325,9.615,9.607,0.00149910406952325,"LYING","2019-06-14 01:43:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"164",163,-1.79459292035398,-1.685,-1.915,0.0404687285950559,-0.770615044247787,-0.689,-0.919,0.0392398611872931,9.61080088495575,9.614,9.606,0.00147578954086569,"SITTING","2019-06-14 01:44:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"165",164,-1.79459292035398,-1.685,-1.915,0.0404687285950559,-0.770615044247787,-0.689,-0.919,0.0392398611872931,9.61080088495575,9.614,9.606,0.00147578954086569,"LYING","2019-06-14 01:44:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"166",165,-0.0298433333333333,5.545,-3.026,0.371393001181557,0.102913333333333,4.233,-2.451,0.290476990647926,9.80631666666667,10.458,9.663,0.0610418716061866,"SITTING","2019-06-14 01:45:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"167",166,-0.0298433333333333,5.545,-3.026,0.371393001181557,0.102913333333333,4.233,-2.451,0.290476990647926,9.80631666666667,10.458,9.663,0.0610418716061866,"LYING","2019-06-14 01:45:00","2019-06-14 01:39:04","2019-06-14 01:45:53"
"168",167,-1.79101951219512,-1.685,-1.915,0.0436187764228162,-0.766790243902439,-0.651,-0.881,0.0396797214772086,9.61094146341463,9.616,9.607,0.00192926070491462,"SITTING","2019-06-14 01:46:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"169",168,-1.79496097560976,-1.723,-1.915,0.0398701131251486,-0.769253658536585,-0.651,-0.842,0.0351540593809771,9.61025853658537,9.614,9.602,0.00172254024822156,"SITTING","2019-06-14 01:47:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"170",169,-1.7913431372549,-1.685,-1.877,0.0497774244225169,-0.769852941176471,-0.689,-0.881,0.0366128790462579,9.60960784313726,9.613,9.606,0.0015035065465591,"SITTING","2019-06-14 01:48:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"171",170,0.0855766666666666,0.134,0.038,0.0168484526513477,-0.0647933333333333,-0.009,-0.114,0.0180426090508022,9.80306666666667,10.688,9.797,0.0584142932372168,"SITTING","2019-06-14 01:49:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"172",171,-0.177245283018868,0.21,-0.306,0.0498035593849242,0.206438679245283,0.306,-0.325,0.0623705561089316,9.70345283018868,10.592,-1.082,1.05643649093348,"SITTING","2019-06-14 01:50:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"173",172,0.0828893442622951,0.21,-0.268,0.187174485751773,-0.150475409836066,0.268,-0.325,0.255829377075285,10.3395655737705,10.592,9.802,0.369017714848063,"SITTING","2019-06-14 01:51:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"174",173,-1.79123902439024,-1.685,-1.877,0.0432694072860567,-0.775760975609756,-0.689,-0.881,0.039081318427401,9.60931219512195,9.613,9.605,0.00166865495939254,"SITTING","2019-06-14 01:52:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"175",174,-1.79550731707317,-1.685,-1.877,0.0443224171484844,-0.767024390243902,-0.651,-0.881,0.0349403467866656,9.60892195121952,9.612,9.605,0.0015604662757034,"SITTING","2019-06-14 01:53:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"176",175,-1.71115315315315,5.669,-10.113,1.99841179302783,0.117981981981982,5.746,-5.171,2.36834056972764,9.10233333333333,11.146,3.414,0.940501619865536,"SITTING","2019-06-14 01:54:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"177",176,-0.148507177033493,5.056,-2.336,0.480655823205061,0.407315789473684,6.742,-1.034,1.03675450778521,9.74541148325359,11.983,7.261,0.444253579984494,"SITTING","2019-06-14 01:55:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"178",177,-0.148507177033493,5.056,-2.336,0.480655823205061,0.407315789473684,6.742,-1.034,1.03675450778521,9.74541148325359,11.983,7.261,0.444253579984494,"SITTING","2019-06-14 01:55:00","2019-06-14 01:54:22","2019-06-14 01:55:22"
"179",178,0.421,0.421,0.421,0,-9.845,-9.845,-9.845,0,-0.641,-0.641,-0.641,0,"SITTING","2019-06-14 01:56:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"180",179,0.421,0.421,0.421,0,-9.845,-9.845,-9.845,0,-0.641,-0.641,-0.641,0,"LYING","2019-06-14 01:56:00","2019-06-14 01:55:32","2019-06-14 01:58:23"
"181",180,0.378221757322176,0.498,0.268,0.0428513772594685,0.658389121338912,0.804,0.498,0.0560366331153593,9.77665690376569,9.78,9.77,0.00326804371157775,"SITTING","2019-06-14 01:57:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"182",181,0.378221757322176,0.498,0.268,0.0428513772594685,0.658389121338912,0.804,0.498,0.0560366331153593,9.77665690376569,9.78,9.77,0.00326804371157775,"LYING","2019-06-14 01:57:00","2019-06-14 01:55:32","2019-06-14 01:58:23"
"183",182,0.538484451718494,8.983,-16.97,2.68582543303266,0.872793780687398,7.02,-11.358,2.45639948358927,9.1904549918167,15.371,-1.235,1.51674773587516,"SITTING","2019-06-14 01:58:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"184",183,0.538484451718494,8.983,-16.97,2.68582543303266,0.872793780687398,7.02,-11.358,2.45639948358927,9.1904549918167,15.371,-1.235,1.51674773587516,"LYING","2019-06-14 01:58:00","2019-06-14 01:55:32","2019-06-14 01:58:23"
"185",184,0.239867521367521,0.383,0.114,0.0393759743070352,0.566559829059829,0.689,0.459,0.0412583019292147,9.78711538461538,9.789,9.785,0.000828371937011714,"SITTING","2019-06-14 01:59:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"186",185,0.367412037037037,0.689,0.191,0.0758756120607842,0.51362962962963,0.689,0.421,0.0505032520422094,9.78543518518518,9.788,9.73,0.0054564204096163,"SITTING","2019-06-14 02:00:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"187",186,-9.395,-9.395,-9.395,0,-3.897,-3.897,-3.897,0,-1.608,-1.608,-1.608,0,"SITTING","2019-06-14 02:01:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"188",187,-8.67951111111111,0,-9.423,1.92038771679791,-4.15453333333333,0,-5.277,1.02236638602447,1.18913333333333,4.702,-0.411,0.997887965108855,"SITTING","2019-06-14 02:02:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"189",188,-8.92609489051095,-8.427,-9.241,0.397898447789273,-4.24573722627737,-4.079,-4.51,0.210680873460905,1.57556934306569,1.857,1.398,0.224367797954885,"SITTING","2019-06-14 02:04:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"190",189,-0.0617708333333334,0.498,-0.306,0.160843076879472,0.689654166666667,0.957,0.344,0.062488502568693,9.78097916666666,9.789,9.768,0.00337409267725439,"SITTING","2019-06-14 02:05:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"191",190,0.000263598326359827,3.371,-4.405,0.452326750311654,-0.248761506276151,9.653,-1.608,1.28262288943212,9.75510878661088,10.57,2.679,0.466085771182667,"SITTING","2019-06-14 02:06:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"192",191,0.0252297872340426,0.153,-0.229,0.0438185649045746,-0.626178723404255,-0.536,-0.881,0.0486416555688948,9.78629787234043,9.79,9.773,0.00226186230676088,"SITTING","2019-06-14 02:07:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"193",192,1.2764882629108,1.379,1.187,0.0373698509204592,1.59205633802817,1.723,1.494,0.0369131645448529,9.59152582159625,9.595,9.588,0.00145548406850855,"SITTING","2019-06-14 02:08:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"194",193,1.28580751173709,1.417,1.149,0.048781042752148,1.59265727699531,1.723,1.494,0.0408320294425752,9.59086384976526,9.598,9.587,0.00171432868646828,"SITTING","2019-06-14 02:09:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"195",194,1.28580751173709,1.417,1.149,0.048781042752148,1.59265727699531,1.723,1.494,0.0408320294425752,9.59086384976526,9.598,9.587,0.00171432868646828,"LYING","2019-06-14 02:09:00","2019-06-14 02:08:28","2019-06-14 02:09:03"
"196",195,1.27602816901408,1.379,1.149,0.0367914719780403,1.58640845070423,1.685,1.494,0.0396975276539187,9.59223943661972,9.597,9.588,0.00173584400165646,"SITTING","2019-06-14 02:10:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"197",196,1.24946478873239,1.379,1.149,0.0421599037087783,1.61234272300469,1.723,1.494,0.0476340205254416,9.59228169014085,9.604,9.583,0.00244476586789356,"SITTING","2019-06-14 02:11:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"198",197,-0.0569198312236287,4.941,-9.577,1.24331415619841,9.11666666666666,9.807,2.796,1.15815941180989,0.723561181434599,9.217,0.021,1.79864563496583,"SITTING","2019-06-14 02:12:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"199",198,1.02948927038627,1.57,-0.076,0.200751113527808,1.46482403433476,2.681,0.727,0.160514579118272,9.64890557939914,10.765,9.56,0.0829283530282467,"SITTING","2019-06-14 02:13:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"200",199,0.535443946188341,0.996,0.038,0.399896163602049,1.56518385650224,1.8,1.34,0.166623104152193,9.65506278026906,9.665,9.646,0.00659002832439802,"SITTING","2019-06-14 02:14:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"201",200,0.229,0.229,0.229,0,-10.419,-10.419,-10.419,0,3.419,3.419,3.419,0,"SITTING","2019-06-14 02:15:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
"202",201,0.140419847328244,0.229,0.038,0.0399125879889605,9.45496183206107,9.577,9.347,0.041389594489465,0.182572519083969,0.198,0.166,0.00684783012724148,"SITTING","2019-06-14 02:16:00","2019-06-14 01:00:43","2019-06-14 02:20:38"
