"","X.1","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"109",110,109,-8.063,-8.063,-8.063,0,-2.537,-2.537,-2.537,0,-6.043,-6.043,-6.043,0,"UPSTAIRS","2019-06-13 09:45:00","2019-06-13 09:44:44","2019-06-13 09:46:08"
"110",111,110,-8.063,-8.063,-8.063,0,-2.537,-2.537,-2.537,0,-6.043,-6.043,-6.043,0,"UPSTAIRS","2019-06-13 09:45:00","2019-06-13 09:44:44","2019-06-13 09:46:08"
"111",112,111,-0.845904306220096,0.028,-4.003,0.568900711587557,6.97935885167464,7.824,6.426,0.311342920066601,6.56987081339713,7.546,5.056,0.481953893381898,"UPSTAIRS","2019-06-13 09:46:00","2019-06-13 09:44:44","2019-06-13 09:46:08"
"112",113,112,-0.845904306220096,0.028,-4.003,0.568900711587557,6.97935885167464,7.824,6.426,0.311342920066601,6.56987081339713,7.546,5.056,0.481953893381898,"UPSTAIRS","2019-06-13 09:46:00","2019-06-13 09:44:44","2019-06-13 09:46:08"
"113",114,113,-1.21237603305785,7.623,-14.059,4.78867778283369,-0.510099173553719,6.627,-3.256,2.23788673434715,-5.81079338842975,9.025,-9.93,5.71592275676324,"SITTING","2019-06-13 09:47:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"114",115,114,-2.23490186915888,5.248,-9.395,2.85120405145633,5.94459579439252,7.613,0.162,1.83982771128043,6.50686682242991,9.28,2.47,0.520648985687228,"SITTING","2019-06-13 09:48:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"115",116,115,-7.23908333333333,-7.048,-7.364,0.0470750101166265,2.95664,3.495,2.806,0.0951925898580326,6.00586,6.196,5.755,0.0638159487724326,"SITTING","2019-06-13 09:49:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"116",117,116,-7.15596875,-6.924,-7.288,0.0449123528349694,3.00507291666667,3.275,2.863,0.0684170678915947,6.06651041666667,6.244,5.832,0.0602676395140903,"SITTING","2019-06-13 09:50:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"117",118,117,-0.894832535885167,-0.804,-0.996,0.037243942380193,0.0943397129186603,0.153,0,0.0377079414446627,9.76528708133971,9.767,9.764,0.000729775780954343,"SITTING","2019-06-13 09:51:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"118",119,118,-0.889129186602871,-0.804,-0.957,0.0395866571320805,0.091244019138756,0.191,0,0.0422410980052832,9.76525358851675,9.767,9.764,0.000684863155240457,"SITTING","2019-06-13 09:52:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"119",120,119,-0.894894736842105,-0.804,-0.996,0.0351088749060119,0.0843062200956938,0.191,0,0.0392422457990769,9.7654976076555,9.767,9.763,0.000658702117759518,"SITTING","2019-06-13 09:53:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"120",121,120,-9.27384210526316,-9.203,-9.347,0.0290669114001794,-3.67935087719298,-3.601,-3.773,0.0348330155517876,0.962035087719298,1.053,0.794,0.0503037079406822,"SITTING","2019-06-13 09:54:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"121",122,121,-5.56421484375,-5.382,-5.707,0.0934949130123731,-1.89308984375,-1.743,-2.011,0.0541563797264323,-7.939453125,-7.738,-8.092,0.0733902658903142,"SITTING","2019-06-13 09:55:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"122",123,122,-6.292,-6.292,-6.292,0,-5.047,-5.047,-5.047,0,-6.493,-6.493,-6.493,0,"SITTING","2019-06-13 09:56:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"123",124,123,-1.11768899521531,-0.996,-1.187,0.0378967971480666,0.0418373205741627,0.153,-0.038,0.0407762697828228,9.74182296650718,9.744,9.74,0.000809943495077749,"SITTING","2019-06-13 09:57:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"124",125,124,0.278809128630705,0.383,0.191,0.0394285862835695,-0.987713692946058,-0.881,-1.072,0.0396218187373488,9.75292116182573,9.755,9.751,0.000850250146252935,"SITTING","2019-06-13 09:58:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"125",126,125,-6.454,-6.454,-6.454,0,-5.047,-5.047,-5.047,0,-6.636,-6.636,-6.636,0,"SITTING","2019-06-13 09:59:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"126",127,126,-0.518592452830189,10.113,-6.55,1.51301906693621,4.23436226415094,9.921,-10.688,4.04574183425978,7.41503018867925,9.907,0.532,2.02849685332112,"SITTING","2019-06-13 10:00:00","2019-06-13 09:46:15","2019-06-13 10:00:13"
"127",128,127,-6.01508771929825,-4.635,-6.483,0.347065004239724,4.95156140350877,5.391,2.451,0.604588024358732,5.20129824561404,9.165,4.462,0.92943779022037,"SITTING","2019-06-14 00:52:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"128",129,128,0.721173913043478,10.218,-4.482,2.00433908109762,2.98163768115942,5.43,-2.087,2.12447866663639,9.20726086956522,18.522,6.148,1.61605173231655,"SITTING","2019-06-14 00:53:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"129",130,129,6.67853260869565,20.954,-0.076,4.07302550681244,-1.85326086956522,4.826,-14.902,3.98268765034496,5.15435869565217,9.489,-7.851,3.82700218827275,"SITTING","2019-06-14 00:54:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"130",131,130,-0.251283720930232,-0.114,-0.383,0.0456382409040812,-1.39206046511628,-1.302,-1.494,0.0423119376205252,9.70406976744186,9.708,9.7,0.00145646077291759,"SITTING","2019-06-14 00:55:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"131",132,131,-0.248965853658537,-0.153,-0.344,0.0406987233609824,-1.38879024390244,-1.302,-1.532,0.0434270845102209,9.70461951219512,9.71,9.701,0.00153124637049507,"SITTING","2019-06-14 00:56:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"132",133,132,-0.300731707317073,0.114,-0.689,0.0973010348952087,-1.43136585365854,-1.264,-2.336,0.111076143310008,9.69748780487805,9.711,9.673,0.0056156379660428,"SITTING","2019-06-14 00:57:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"133",134,133,-0.354273381294964,0,-0.459,0.0542695641281364,-1.41477697841727,-1.264,-1.532,0.0411129661774157,9.6980071942446,9.74,9.694,0.00398456515343803,"SITTING","2019-06-14 00:58:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"134",135,134,0.0287931034482759,0.047,0,0.0167233355147505,-0.0829310344827586,-0.057,-0.124,0.0179243071882106,9.81055172413793,10.008,9.797,0.0468184839924332,"SITTING","2019-06-14 00:59:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"135",136,135,2.04862085308057,9.912,-5.238,3.543399841468,3.03338388625592,6.771,-1.426,1.97554096979996,8.30444075829384,13.216,4.099,2.06942932093146,"SITTING","2019-06-14 01:00:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"136",137,136,-1.417,-1.149,-1.953,0.464189616428459,3.85566666666667,4.175,3.217,0.553101557883661,8.79366666666666,8.923,8.729,0.112005952222788,"SITTING","2019-06-14 01:01:00","2019-06-14 00:51:08","2019-06-14 01:01:05"
"137",138,137,-1.59161951219512,-1.379,-4.213,0.305688457339726,-0.465892682926829,-0.229,-1.302,0.170102184384777,9.67165853658536,9.775,9.578,0.0271513638086829,"LYING","2019-06-14 01:02:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"138",139,138,-1.75892741935484,-1.685,-1.877,0.0407477214460174,-0.681290322580645,-0.612,-0.766,0.033462459051133,9.62374193548387,9.632,9.619,0.00329293643573466,"LYING","2019-06-14 01:03:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"139",140,139,-1.76696265560166,-1.685,-1.877,0.0385490306784973,-0.679817427385892,-0.574,-0.804,0.0410411362134068,9.62342738589211,9.629,9.617,0.00200725688971313,"LYING","2019-06-14 01:04:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"140",141,140,-1.762052,-1.647,-1.877,0.0446574793044942,-0.673272,-0.536,-0.766,0.0407621913170018,9.622812,9.628,9.618,0.00180156558421189,"LYING","2019-06-14 01:05:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"141",142,141,-1.76508780487805,-1.647,-1.877,0.0422742226370821,-0.677248780487805,-0.574,-0.766,0.0387757701909021,9.62341951219512,9.629,9.619,0.00179312678928415,"LYING","2019-06-14 01:06:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"142",143,142,-1.76336585365854,-1.647,-1.877,0.0421808408891493,-0.695351219512195,-0.574,-0.766,0.0330413223305097,9.62076585365853,9.625,9.617,0.00150287465657685,"LYING","2019-06-14 01:07:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"143",144,143,-1.76167320261438,-1.685,-1.838,0.0419609514695319,-0.698209150326797,-0.612,-0.804,0.0375402684836688,9.6206339869281,9.625,9.616,0.00164537483326223,"LYING","2019-06-14 01:08:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"144",145,144,1.09232727272727,8.466,-0.268,1.82720604443638,3.05164242424242,6.933,-0.919,2.65337049335717,8.66557575757576,10.268,5.928,1.08347527548138,"LYING","2019-06-14 01:09:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"145",146,145,-1.76941121495327,-1.647,-1.877,0.0417325383395671,-0.699705607476636,-0.574,-0.766,0.0356784316477127,9.62035514018691,9.625,9.616,0.00164303815944764,"LYING","2019-06-14 01:10:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"146",147,146,-1.75472727272727,-1.11,-2.068,0.115318721478826,-0.707363636363636,-0.421,-1.11,0.0827047347208463,9.620625,9.651,9.614,0.00673694992209916,"LYING","2019-06-14 01:11:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"147",148,147,-1.63632520325203,1.264,-2.413,0.340621952051459,-0.743227642276423,-0.076,-2.336,0.206031632721205,9.63741869918699,9.76,9.612,0.0301227335659406,"LYING","2019-06-14 01:12:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"148",149,148,-1.77496624472574,-1.647,-1.915,0.0386151003416731,-0.757438818565401,-0.689,-0.881,0.0432651640345588,9.61455696202532,9.619,9.611,0.00143869204467079,"LYING","2019-06-14 01:13:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"149",150,149,-1.77018473895582,-1.647,-1.877,0.0397626781368287,-0.760795180722892,-0.651,-0.842,0.0395773311122824,9.61606827309237,9.62,9.612,0.00171313633977802,"LYING","2019-06-14 01:14:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"150",151,150,-1.76411219512195,-1.685,-1.838,0.0400327329006046,-0.759873170731707,-0.651,-0.842,0.0425018282443575,9.61530731707317,9.619,9.611,0.00201907451181638,"LYING","2019-06-14 01:15:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"151",152,151,-1.77997894736842,-1.723,-1.877,0.0299172543068905,-0.768157894736842,-0.689,-0.842,0.0344100170316212,9.61413684210526,9.618,9.61,0.00179603894140978,"LYING","2019-06-14 01:16:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"152",153,152,-9.36531330472103,-9.308,-9.462,0.0368193474695502,2.22818025751073,2.336,2.145,0.0384241544218848,0.0668884120171674,0.087,0.057,0.00471383634324416,"LYING","2019-06-14 01:17:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"153",154,153,-9.36686046511628,-9.232,-9.462,0.0442632214765667,2.22699534883721,2.336,2.145,0.0410646285333661,0.0678139534883721,0.08,0.058,0.00432151655381874,"LYING","2019-06-14 01:18:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"154",155,154,-9.35158851674641,-9.27,-9.462,0.0411929449500127,2.26311961722488,2.375,2.145,0.0428374616770147,0.0721578947368421,0.081,0.063,0.00376713359818293,"LYING","2019-06-14 01:19:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"155",156,155,-1.77937440758294,-1.685,-1.877,0.0364558063701758,-0.76096682464455,-0.689,-0.842,0.0342567871462487,9.61350236966825,9.618,9.61,0.00171928669479088,"LYING","2019-06-14 01:20:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"156",157,156,-2.53781781376518,12.488,-9.462,7.00012232494792,2.91623481781377,10.19,-6.014,2.44120646767273,-1.1804979757085,10.664,-7.822,4.78742394948999,"LYING","2019-06-14 01:21:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"157",158,157,-0.18220920502092,-0.076,-0.268,0.0345830834774855,0.0343430962343096,0.114,-0.038,0.0343775299211898,9.81468619246862,11.996,9.804,0.141834817293873,"LYING","2019-06-14 01:22:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"158",159,158,-0.0892268907563025,3.102,-4.137,1.06151006948981,0.793899159663866,6.933,-3.677,1.61435290635103,9.66238655462185,12.748,4.903,0.499870744630496,"LYING","2019-06-14 01:23:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"159",160,159,-1.78773504273504,-1.685,-1.877,0.0432527045297724,-0.758786324786325,-0.651,-0.881,0.0441616867446705,9.61220512820513,9.619,9.608,0.0021189456505982,"LYING","2019-06-14 01:24:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"160",161,160,-1.78789699570815,-1.685,-1.877,0.0416696536347349,-0.768154506437768,-0.651,-0.881,0.0447302469295705,9.61133905579399,9.616,9.608,0.00152594599301487,"LYING","2019-06-14 01:25:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"161",162,161,2.17932195121951,2.71,0.785,0.306675458776508,-9.76507804878049,-9.557,-9.96,0.0735011254822296,-1.21716585365854,-0.928,-1.723,0.138414452254877,"LYING","2019-06-14 01:26:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"162",163,162,-1.78909649122807,-1.685,-1.877,0.0367129523287293,-0.767179824561404,-0.689,-0.842,0.0385066861402293,9.61134649122807,9.616,9.608,0.00145358010555699,"LYING","2019-06-14 01:27:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"163",164,163,-0.239,-0.239,-0.239,0,-9.749,-9.749,-9.749,0,-1.714,-1.714,-1.714,0,"LYING","2019-06-14 01:28:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"164",165,164,0.308166666666667,0.354,0.258,0.0195459503914961,0.843880952380952,0.919,0.794,0.0223603590515306,9.63413095238095,9.653,9.605,0.00805220879957277,"LYING","2019-06-14 01:29:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"165",166,165,-1.09062,0.928,-1.57,0.782712194483987,5.68066,6.751,-0.076,1.9705024392348,7.62118,10.333,-0.622,1.52003344846238,"LYING","2019-06-14 01:30:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"166",167,166,-0.497605839416059,0.191,-9.634,1.18065700402027,-0.697824817518248,1.829,-3.524,0.530837170362424,9.64065693430657,13.13,3.524,0.786023849342149,"LYING","2019-06-14 01:31:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"167",168,167,0.306086956521739,5.075,-10.668,2.9770186267627,-0.591507246376811,2.499,-7.508,1.40753544123374,9.59134782608696,18.416,0.622,2.36271289626544,"LYING","2019-06-14 01:32:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"168",169,168,-1.78458441558442,-1.647,-1.877,0.0480717807439677,-0.775038961038961,-0.651,-0.881,0.0378661630156075,9.6097619047619,9.613,9.606,0.00160692084963055,"LYING","2019-06-14 01:33:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"169",170,169,-1.79613875598086,-1.685,-1.877,0.0422198331126541,-0.774526315789474,-0.651,-0.842,0.0351666434816459,9.60977511961722,9.614,9.605,0.00172430395936378,"LYING","2019-06-14 01:34:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"170",171,170,0.245152631578947,8.466,-2.221,1.34960412885508,1.35883684210526,8.657,-2.221,2.05634043609313,9.39423684210526,10.647,4.322,0.845921582985919,"LYING","2019-06-14 01:35:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"171",172,171,-6.636,-6.636,-6.636,0,-6.905,-6.905,-6.905,0,2.604,2.604,2.604,0,"LYING","2019-06-14 01:36:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"172",173,172,-1.78419433198381,-1.685,-1.877,0.0404254142104254,-0.770311740890688,-0.689,-0.881,0.0441685148846957,9.61105668016194,9.615,9.607,0.00162701591995651,"LYING","2019-06-14 01:37:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"173",174,173,-1.78804149377593,-1.685,-1.877,0.0411720771610971,-0.772406639004149,-0.651,-0.842,0.0367654813977274,9.61057676348548,9.616,9.606,0.00191140205468703,"LYING","2019-06-14 01:38:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"174",175,174,6.66984375,6.885,0,1.21710754711734,-2.0866875,0,-2.154,0.380777001668956,-6.99340625,-1.426,-7.173,1.01593566786977,"LYING","2019-06-14 01:39:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"175",176,175,-1.79101951219512,-1.723,-1.877,0.0328848199343378,-0.766678048780488,-0.689,-0.881,0.037309828333721,9.61041951219512,9.614,9.607,0.00138606855364008,"LYING","2019-06-14 01:40:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"176",177,176,-1.80003,-1.723,-1.877,0.0326203923949421,-0.77536,-0.651,-0.881,0.0408615598173524,9.61007,9.613,9.606,0.00172477490845851,"LYING","2019-06-14 01:41:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"177",178,177,-0.0449166666666667,0.114,-0.095,0.0222556532720139,0.104203333333333,0.172,0.047,0.0211337986894384,9.80673,10.075,9.797,0.0402854003115377,"LYING","2019-06-14 01:42:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"178",179,178,-1.79203418803419,-1.685,-1.915,0.0363094548095307,-0.771029914529915,-0.689,-0.842,0.0323106428604067,9.61086324786325,9.615,9.607,0.00149910406952325,"LYING","2019-06-14 01:43:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"179",180,179,-1.79459292035398,-1.685,-1.915,0.0404687285950559,-0.770615044247787,-0.689,-0.919,0.0392398611872931,9.61080088495575,9.614,9.606,0.00147578954086569,"LYING","2019-06-14 01:44:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"180",181,180,-0.0298433333333333,5.545,-3.026,0.371393001181557,0.102913333333333,4.233,-2.451,0.290476990647926,9.80631666666667,10.458,9.663,0.0610418716061866,"LYING","2019-06-14 01:45:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"181",182,181,-1.79101951219512,-1.685,-1.915,0.0436187764228162,-0.766790243902439,-0.651,-0.881,0.0396797214772086,9.61094146341463,9.616,9.607,0.00192926070491462,"LYING","2019-06-14 01:46:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"182",183,182,-1.79496097560976,-1.723,-1.915,0.0398701131251486,-0.769253658536585,-0.651,-0.842,0.0351540593809771,9.61025853658537,9.614,9.602,0.00172254024822156,"LYING","2019-06-14 01:47:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"183",184,183,-1.7913431372549,-1.685,-1.877,0.0497774244225169,-0.769852941176471,-0.689,-0.881,0.0366128790462579,9.60960784313726,9.613,9.606,0.0015035065465591,"LYING","2019-06-14 01:48:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"184",185,184,0.0855766666666666,0.134,0.038,0.0168484526513477,-0.0647933333333333,-0.009,-0.114,0.0180426090508022,9.80306666666667,10.688,9.797,0.0584142932372168,"LYING","2019-06-14 01:49:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"185",186,185,-0.177245283018868,0.21,-0.306,0.0498035593849242,0.206438679245283,0.306,-0.325,0.0623705561089316,9.70345283018868,10.592,-1.082,1.05643649093348,"LYING","2019-06-14 01:50:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"186",187,186,0.0828893442622951,0.21,-0.268,0.187174485751773,-0.150475409836066,0.268,-0.325,0.255829377075285,10.3395655737705,10.592,9.802,0.369017714848063,"LYING","2019-06-14 01:51:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"187",188,187,-1.79123902439024,-1.685,-1.877,0.0432694072860567,-0.775760975609756,-0.689,-0.881,0.039081318427401,9.60931219512195,9.613,9.605,0.00166865495939254,"LYING","2019-06-14 01:52:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"188",189,188,-1.79550731707317,-1.685,-1.877,0.0443224171484844,-0.767024390243902,-0.651,-0.881,0.0349403467866656,9.60892195121952,9.612,9.605,0.0015604662757034,"LYING","2019-06-14 01:53:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"189",190,189,-1.71115315315315,5.669,-10.113,1.99841179302783,0.117981981981982,5.746,-5.171,2.36834056972764,9.10233333333333,11.146,3.414,0.940501619865536,"LYING","2019-06-14 01:54:00","2019-06-14 01:01:08","2019-06-14 01:54:58"
"190",191,190,-8.67951111111111,0,-9.423,1.92038771679791,-4.15453333333333,0,-5.277,1.02236638602447,1.18913333333333,4.702,-0.411,0.997887965108855,"WALKING","2019-06-14 02:02:00","2019-06-14 02:01:42","2019-06-14 02:02:34"
"191",192,191,-8.67951111111111,0,-9.423,1.92038771679791,-4.15453333333333,0,-5.277,1.02236638602447,1.18913333333333,4.702,-0.411,0.997887965108855,"WALKING","2019-06-14 02:02:00","2019-06-14 02:01:42","2019-06-14 02:02:34"
"192",193,192,-8.92609489051095,-8.427,-9.241,0.397898447789273,-4.24573722627737,-4.079,-4.51,0.210680873460905,1.57556934306569,1.857,1.398,0.224367797954885,"SITTING","2019-06-14 02:04:00","2019-06-14 02:02:36","2019-06-14 02:08:13"
"193",194,193,-0.0617708333333334,0.498,-0.306,0.160843076879472,0.689654166666667,0.957,0.344,0.062488502568693,9.78097916666666,9.789,9.768,0.00337409267725439,"SITTING","2019-06-14 02:05:00","2019-06-14 02:02:36","2019-06-14 02:08:13"
"194",195,194,0.000263598326359827,3.371,-4.405,0.452326750311654,-0.248761506276151,9.653,-1.608,1.28262288943212,9.75510878661088,10.57,2.679,0.466085771182667,"SITTING","2019-06-14 02:06:00","2019-06-14 02:02:36","2019-06-14 02:08:13"
"195",196,195,0.0252297872340426,0.153,-0.229,0.0438185649045746,-0.626178723404255,-0.536,-0.881,0.0486416555688948,9.78629787234043,9.79,9.773,0.00226186230676088,"SITTING","2019-06-14 02:07:00","2019-06-14 02:02:36","2019-06-14 02:08:13"
"196",197,196,1.2764882629108,1.379,1.187,0.0373698509204592,1.59205633802817,1.723,1.494,0.0369131645448529,9.59152582159625,9.595,9.588,0.00145548406850855,"SITTING","2019-06-14 02:08:00","2019-06-14 02:02:36","2019-06-14 02:08:13"
"197",198,197,1.28580751173709,1.417,1.149,0.048781042752148,1.59265727699531,1.723,1.494,0.0408320294425752,9.59086384976526,9.598,9.587,0.00171432868646828,"SITTING","2019-06-14 02:09:00","2019-06-14 02:08:16","2019-06-14 02:16:07"
"198",199,198,1.27602816901408,1.379,1.149,0.0367914719780403,1.58640845070423,1.685,1.494,0.0396975276539187,9.59223943661972,9.597,9.588,0.00173584400165646,"SITTING","2019-06-14 02:10:00","2019-06-14 02:08:16","2019-06-14 02:16:07"
"199",200,199,1.24946478873239,1.379,1.149,0.0421599037087783,1.61234272300469,1.723,1.494,0.0476340205254416,9.59228169014085,9.604,9.583,0.00244476586789356,"SITTING","2019-06-14 02:11:00","2019-06-14 02:08:16","2019-06-14 02:16:07"
"200",201,200,-0.0569198312236287,4.941,-9.577,1.24331415619841,9.11666666666666,9.807,2.796,1.15815941180989,0.723561181434599,9.217,0.021,1.79864563496583,"SITTING","2019-06-14 02:12:00","2019-06-14 02:08:16","2019-06-14 02:16:07"
"201",202,201,1.02948927038627,1.57,-0.076,0.200751113527808,1.46482403433476,2.681,0.727,0.160514579118272,9.64890557939914,10.765,9.56,0.0829283530282467,"SITTING","2019-06-14 02:13:00","2019-06-14 02:08:16","2019-06-14 02:16:07"
